Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month)
0,0,TM,0,0,0,0,189280000000.0,329430000000.0,8.66,,,0.68,1.07,1.19,8.87,8.25,7.55,2.78,13.38,276610000000.0,186.79,7.4,43640000000.0,37140000000.0,22700000000.0,15.16,93.6,54780000000.0,37.29,192650000000.0,103.47,1.04,122.32,38760000000.0,-7530000000.0,0.92,136.72,126.37,2970000000.0,2970000000.0,1130000000.0,0.0,0.77,122.0,0.0,0.0,623.0
0,0,MNST,0,0,0,0,31530000000.0,29410000000.0,40.64,27.42,1.63,9.36,8.33,8.73,23.61,24.36,35.58,16.75,22.72,3370000000.0,5.94,7.5,1940000000.0,1250000000.0,820680000.0,1.37,16.4,1200000000.0,2.13,,,3.72,6.68,,,0.85,64.79,60.45,2570000.0,566400000.0,447240000.0,24.84,65.94,6280000.0,3.03,1.52,4890000.0
0,0,SHW,0,0,0,0,37500000000.0,47610000000.0,21.48,18.36,1.14,2.5,10.14,3.18,19.42,11.83,13.08,9.17,65.12,14980000000.0,161.27,43.0,6780000000.0,2450000000.0,1810000000.0,18.67,342.0,204210000.0,2.19,10520000000.0,284.94,1.12,39.53,1880000000.0,1260000000.0,1.46,408.93,388.56,93500000.0,93500000.0,81950000.0,12.3,77.22,1530000.0,3.3,1.88,1740000.0
0,0,VRSN,0,0,0,0,11410000000.0,11170000000.0,31.92,23.63,3.25,9.79,,9.58,14.74,39.24,60.74,16.77,,1170000000.0,11.61,3.2,971770000.0,757600000.0,457250000.0,3.68,-2.6,2410000000.0,24.86,2410000000.0,,1.57,-12.91,702760000.0,478840000.0,0.75,114.01,110.41,97120000.0,97120000.0,75910000.0,1.26,127.79,14000000.0,17.82,23.06,14140000.0
0,0,EXPR,0,0,0,0,580520000.0,434630000.0,47.2,14.9,1.71,0.27,0.94,0.2,3.0,0.6,2.53,2.72,2.03,2120000000.0,27.01,-1.5,663200000.0,144680000.0,12710000.0,0.16,-46.0,198290000.0,2.52,67099999.99999999,10.5,1.67,8.11,174520000.0,85060000.0,0.41,7.14,7.57,2700000.0,76380000.0,77620000.0,1.75,111.25,9110000.0,5.05,13.48,9240000.0
0,0,ESV,0,0,0,0,2020000000.0,5770000000.0,,-5.11,0.03,1.09,0.22,3.13,13.28,-16.48,2.76,0.22,-3.59,1840000000.0,5.54,-10.0,653500000.0,434100000.0,-304700000.0,-0.91,,885400000.0,2.08,4750000000.0,54.42,2.12,20.48,258600000.00000003,-75410000.0,2.39,5.59,5.5,13690000.0,438000000.0,424250000.0,58.45,0.0,,0.0,0.0,500.0
0,0,DE,0,0,0,0,51320000000.0,88580000000.0,36.03,13.87,0.64,1.69,5.53,2.91,18.25,4.68,10.55,3.26,17.68,30420000000.0,94.75,22.5,9800000000.0,4850000000.0,1420000000.0,4.4,,2630000000.0,8.16,40590000000.0,437.48,1.99,28.66,1640000000.0,-271190000.0,0.86,164.27,142.9,2300000.0,323790000.0,290930000.0,0.11,79.07,11580000.0,6.42,3.64,11030000.0
0,0,STI,0,0,0,0,33280000000.0,37000000000.0,15.9,12.85,0.96,3.88,1.49,4.31,,26.5,35.18,1.11,9.36,8580000000.0,17.82,6.4,,,2180000000.0,4.47,59.1,10510000000.0,22.32,14970000000.0,,,47.82,5510000000.0,,1.41,69.71,62.5,3750000.0,468300000.0,469190000.0,0.33,84.94,,0.0,0.0,1.6
0,0,MCHP,0,0,0,0,22630000000.0,22800000000.0,95.8,16.62,1.04,5.83,7.1,5.88,14.88,6.33,24.35,7.74,8.54,3880000000.0,16.88,19.2,1760000000.0,1530000000.0,245560000.0,1.01,,1100000000.0,4.69,3040000000.0,95.43,2.98,13.59,1380000000.0,1040000000.0,1.09,89.85,89.61,2870000.0,234340000.0,229370000.0,2.07,107.58,29210000.0,14.88,13.01,29280000.0
0,0,DHR,0,0,0,0,68190000000.0,78080000000.0,27.68,20.58,2.92,3.72,2.58,4.26,17.67,13.6,17.35,4.32,9.99,18330000000.0,26.34,10.9,10190000000.0,4420000000.0,2470000000.0,3.53,14.7,630300000.0,0.9,10520000000.0,39.9,1.43,37.84,3480000000.0,2440000000.0,1.01,98.64,92.21,2540000.0,697570000.0,655760000.0,11.85,79.99,,0.0,0.0,33.0
0,0,CAT,0,0,0,0,91880000000.0,117280000000.0,122.02,14.52,0.83,2.02,6.71,2.58,13.87,1.66,12.27,4.6,5.63,45460000000.0,76.82,34.7,13770000000.0,8449999999.999999,754000000.0,1.26,,7380000000.0,12.35,34880000000.0,253.38,1.35,22.92,5700000000.0,3260000000.0,1.49,159.65,141.4,5820000.0,597630000.0,596600000.0,0.16,70.55,,0.0,0.0,300.0
0,0,XLNX,0,0,0,0,18850000000.0,16239999999.999998,38.47,25.78,3.8,7.61,7.97,6.56,20.51,20.2,29.43,9.15,20.65,2480000000.0,9.93,7.8,1640000000.0,791840000.0,500150000.0,1.92,-91.6,3540000000.0,13.9,1740000000.0,73.67,9.08,9.28,884050000.0,635880000.0,0.72,70.62,70.05,2540000.0,254820000.0,254320000.0,0.28,94.11,6930000.0,3.19,3.13,9280000.0
0,0,BIG,0,0,0,0,2360000000.0,2690000000.0,14.1,11.34,0.8,0.45,4.15,0.52,7.05,3.36,5.28,9.31,31.52,5210000000.0,119.94,0.5,2100000000.0,380970000.0,175040000.0,3.97,217.7,58010000.0,1.38,371900000.0,65.75,1.66,13.52,297460000.0,147430000.0,0.71,58.35,54.37,1050000.0,42030000.0,41680000.0,1.13,127.09,,,0.0,1.0
0,0,SYY,0,0,0,0,31770000000.0,38960000000.0,27.33,17.39,1.36,0.56,13.99,0.68,12.68,2.1,4.04,8.03,49.22,57010000000.0,107.46,7.1,10560000000.0,3070000000.0,1200000000.0,2.23,3.3,961190000.0,1.84,8890000000.0,386.03,1.38,4.35,2470000000.0,1750000000.0,0.49,60.62,57.14,2560000.0,521919999.99999994,475840000.0,0.27,80.82,14100000.0,5.88,2.96,15200000.0
0,0,WPO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SIAL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PBI,0,0,0,0,2440000000.0,5100000000.0,9.38,8.1,2.15,0.69,12.59,1.44,7.84,7.36,13.2,4.68,615.64,3550000000.0,19.05,18.3,1830000000.0,651110000.0,261300000.0,1.39,,1060000000.0,5.66,3830000000.0,2031.35,1.28,1.04,495810000.0,272300000.0,1.15,12.66,12.27,2200000.0,186780000.0,185580000.0,0.54,78.88,7920000.0,2.65,5.56,6060000.0
0,0,GAS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TIF,0,0,0,0,12600000000.0,12670000000.0,27.23,23.3,2.41,3.1,3.99,3.12,13.01,11.46,18.92,9.2,15.29,4059999999.9999995,32.65,2.8,2490000000.0,973600000.0,466000000.0,3.72,5.4,1010000000.0,8.12,1070000000.0000001,33.84,5.44,25.38,726600000.0,507700000.0,1.59,104.46,97.32,1380000.0,124280000.0,123010000.0,0.79,95.29,4950000.0,4.63,4.6,4590000.0
0,0,GME,0,0,0,0,1630000000.0,1980000000.0,4.68,4.84,0.41,0.19,0.7,0.23,2.72,3.98,6.53,6.68,15.74,8770000000.0,86.29,1.5,3010000000.0,727400000.0,349300000.0,3.43,16.9,454700000.0,4.49,817200000.0,35.32,1.21,22.84,388400000.0,224180000.0,1.23,16.46,18.41,3540000.0,101300000.0,98530000.0,2.95,117.15,31290000.0,12.33,37.35,27630000.0
0,0,PG,0,0,0,0,201730000000.0,218750000000.0,21.34,17.63,2.55,3.07,3.8,3.33,12.26,15.34,22.95,7.74,18.79,65730000000.00001,25.76,3.2,32520000000.000004,17840000000.0,9840000000.0,3.75,-68.3,18760000000.0,7.44,37730000000.0,68.96,0.94,21.07,14040000000.0,9910000000.0,0.42,83.97,89.1,9190000.0,2520000000.0,2520000000.0,0.06,62.37,27300000.0,3.68,1.07,26890000.0
0,0,ABT,0,0,0,0,106320000000.0,120980000000.0,226.32,18.97,1.77,3.88,3.44,4.42,20.3,1.74,10.73,2.85,1.36,27390000000.0,15.74,42.3,15050000000.0,5960000000.0,344000000.0,0.27,,9610000000.0,5.5,27920000000.0,89.79,2.26,17.72,5570000000.0,3890000000.0,1.71,59.83,55.84,7320000.0,1750000000.0,1730000000.0,0.73,73.69,13370000.0,2.44,0.78,12100000.0
0,0,LEN,0,0,0,0,18780000000.0,19200000000.0,17.51,8.58,0.6,1.49,1.8,1.52,13.65,6.41,10.6,4.91,10.16,12650000000.0,53.33,12.1,2280000000.0,1410000000.0,802660000.0,3.38,-1.2,2530000000.0,10.56,7970000000.0,99.83,8.1,32.81,996860000.0,518860000.0,1.2,62.55,58.42,4790000.0,287440000.0,203960000.0,1.57,75.15,,0.0,0.0,100.0
0,0,BLK,0,0,0,0,88550000000.0,84370000000.0,18.15,17.23,1.15,7.09,2.95,6.75,15.27,39.79,42.21,,16.76,12490000000.0,77.03,20.0,10950000000.0,5530000000.0,4970000000.0,30.23,170.7,6890000000.0,42.75,5000000000.0,16.44,,185.91,,,1.66,553.11,492.16,160330000.0,160330000.0,123110000.0,3.62,85.2,1450000.0,3.37,1.16,1610000.0
0,0,IVZ,0,0,0,0,13480000000.0,17100000000.000002,12.04,9.83,0.69,2.61,1.55,3.31,11.58,21.85,26.34,2.96,13.58,5160000000.0,12.99,15.1,5160000000.0,1480000000.0,1090000000.0,2.75,80.2,2730000000.0,6.71,6880000000.0,74.75,10.64,21.36,1370000000.0,-3380000000.0,1.75,34.72,35.18,3200000.0,407150000.0,400090000.0,1.54,90.31,6120000.0,2.58,1.72,5760000.0
0,0,WY,0,0,0,0,25880000000.0,34350000000.0,29.84,22.82,5.07,3.71,2.85,4.93,19.19,12.37,18.06,4.0,4.09,6970000000.0,9.28,9.0,1900000000.0,1790000000.0,373000000.0,1.15,-42.7,497000000.0,0.66,6510000000.0,71.93,1.48,12.01,696000000.0,2220000000.0,1.5,35.44,34.81,4010000.0,756100000.0,746130000.0,1.1,77.87,12670000.0,4.37,1.71,11850000.0
0,0,RAI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,INTC,0,0,0,0,237320000000.0,249530000000.0,25.48,13.34,1.55,3.78,3.44,3.98,9.41,15.3,29.28,9.71,14.2,62760000000.0,13.35,4.1,39070000000.0,26500000000.0,9600000000.0,1.99,,14000000000.0,3.0,26810000000.0,38.85,1.69,14.73,22110000000.0,11680000000.0,1.1,46.55,42.81,35080000.0,4680000000.0,4670000000.0,0.04,70.7,148970000.0,4.88,3.16,134930000.0
0,0,KEY,0,0,0,0,23020000000.0,36080000000.0,19.27,11.79,1.34,3.82,1.66,5.99,,21.51,38.43,0.94,8.53,6030000000.0,5.62,8.6,,,1220000000.0,1.13,-14.4,1830000000.0,1.73,15640000000.0,,,13.09,1820000000.0,,0.81,21.16,19.29,9870000.0,1060000000.0,1060000000.0,0.36,83.03,15930000.0,1.33,1.48,11880000.0
0,0,CMI,0,0,0,0,26540000000.0,27020000000.0,26.91,11.99,1.19,1.3,3.66,1.32,10.48,4.89,9.78,7.55,12.96,20430000000.0,122.6,21.6,5090000000.0,2580000000.0,999000000.0,5.97,,1570000000.0,9.48,2009999999.9999998,24.57,1.57,43.94,2280000000.0,1420000000.0,0.94,175.63,170.74,1470000.0,165180000.0,164750000.0,0.26,85.61,4150000.0000000005,3.01,2.67,4000000.0
0,0,COP,0,0,0,0,63500000000.0,72890000000.0,,18.97,0.19,2.13,2.08,2.44,7.47,-2.86,8.7,1.99,-2.4,29880000000.0,24.47,19.0,11460000000.0,9760000000.0,-855000000.0,-0.7,,10100000000.0,8.6,19700000000.0,63.97,1.76,26.0,7080000000.0,3270000000.0,1.51,56.68,51.9,5840000.0,1170000000.0,1170000000.0,0.08,72.6,25880000.0,3.94,2.09,26170000.0
0,0,FISV,0,0,0,0,29800000000.0,33890000000.0,24.97,20.49,1.51,5.23,10.96,5.95,18.95,21.88,26.72,9.5,46.74,5700000000.0,26.98,5.9,2670000000.0,1790000000.0,1230000000.0,5.78,154.0,325000000.0,1.57,4900000000.0,179.42,1.02,13.15,1500000000.0,1040000000.0,0.77,139.93,131.24,1110000.0,206610000.0,205820000.0,0.41,92.17,3610000.0,3.54,1.98,2410000.0
0,0,PXD,0,0,0,0,28940000000.0,29430000000.0,35.04,20.91,0.76,5.47,2.57,5.56,15.24,15.74,9.44,1.87,7.68,5290000000.0,31.14,45.7,2900000000.0,1930000000.0,827000000.0,4.85,,2109999999.9999998,12.41,2730000000.0,24.22,1.41,66.24,2089999999.9999998,-179750000.0,1.26,178.58,157.64,1640000.0,170300000.0,168750000.0,0.86,91.43,5570000.0,2.84,3.3,6160000.0
0,0,SYMC,0,0,0,0,16760000000.000002,19810000000.0,16.66,14.9,1.64,3.54,3.38,4.18,23.06,22.24,5.17,0.93,22.63,4740000000.0,7.71,16.1,3170000000.0,859000000.0,1010000000.0,1.62,2817.4,2530000000.0,4.07,5590000000.0,112.69,1.15,7.98,1030000000.0,1400000000.0,0.85,26.94,29.44,6470000.0,621540000.0,616900000.0,0.93,99.07,24640000.0,4.08,5.14,18460000.0
0,0,DLX,0,0,0,0,3510000000.0,4030000000.0000005,15.51,12.21,1.66,1.79,3.46,2.05,8.3,11.71,20.29,11.35,24.28,1970000000.0,40.84,3.1,1220000000.0,485430000.0,228700000.0,4.72,56.2,59240000.0,1.24,709300000.0,69.88,0.92,21.17,338430000.0,335960000.0,0.9,73.44,72.1,47920000.0,47920000.0,47360000.0,1.36,98.27,4600000.0,18.17,10.69,5200000.0
0,0,HOG,0,0,0,0,7390000000.0,14160000000.0,14.68,11.31,1.56,1.31,4.0,2.51,12.72,9.24,15.78,5.61,27.72,5650000000.0,32.83,10.7,2069999999.9999998,1110000000.0,521760000.0,3.02,-82.4,338190000.0,2.03,6990000000.0,378.9,1.23,11.08,1010000000.0,848850000.0,0.59,49.11,48.78,2880000.0,166810000.0,166020000.0,0.46,105.47,27840000.0,10.01,15.91,27330000.0
0,0,PCAR,0,0,0,0,24610000000.0,29660000000.0,14.72,12.55,2.7,1.26,3.05,1.52,11.13,8.61,11.02,6.08,22.59,19460000000.0,55.29,34.0,3430000000.0,2660000000.0,1680000000.0,4.75,104.0,3620000000.0,10.29,8980000000.0,111.52,2.4,22.88,2720000000.0,969590000.0,0.94,72.27,70.85,2390000.0,351990000.0,344420000.0,2.12,65.79,,,0.0,1.0
0,0,IGT,0,0,0,0,5590000000.0,12700000000.0,,19.71,-1.48,1.14,2.12,2.58,8.87,-18.62,13.24,2.83,-26.51,4910000000.0,24.23,-3.5,2020000000.0,1430000000.0,-914990000.0,-4.51,,300080000.0,1.48,7640000000.0,288.58,0.84,13.0,941840000.0,66209999.99999999,1.63,27.46,25.32,1180000.0,202430000.0,108110000.0,51.88,44.32,3710000.0,1.59,3.49,4059999.9999999995
0,0,HSY,0,0,0,0,20920000000.0,23520000000.0,27.15,17.4,1.93,2.78,22.52,3.13,13.04,10.42,20.66,17.52,86.01,7520000000.0,35.41,-1.6,3160000000.0,1800000000.0,782980000.0,3.66,55.0,380180000.0,1.8,2920000000.0,313.5,0.96,4.41,,,0.13,103.06,107.82,1110000.0,210480000.0,141210000.0,0.15,76.72,3060000.0,3.08,2.02,2310000.0
0,0,BF-B,0,0,0,0,21250000000.0,28590000000.0,36.48,31.48,3.22,6.77,16.35,9.11,25.04,23.69,34.43,13.93,50.78,3140000000.0,6.54,10.1,2020000000.0,1140000000.0,744000000.0,1.54,21.3,212000000.0,0.44,2200000000.0,133.82,2.53,3.43,684000000.0,440250000.0,0.7,54.35,48.64,1120000.0,215280000.0,244050000.0,,,3910000.0,8.2,3.6,3870000.0
0,0,XRX,0,0,0,0,7650000000.0,12280000000.0,42.19,8.1,4.2,0.75,1.46,1.2,8.42,1.9,9.07,3.41,3.86,10260000000.0,40.36,0.5,4059999999.9999995,1460000000.0,178000000.0,0.71,,1290000000.0,5.08,5520000000.0,100.18,1.91,20.64,34000000.0,703880000.0,0.87,31.24,31.06,2640000.0,254670000.0,220330000.0,3.72,86.73,5300000.0,2.2,2.33,6470000.0
0,0,DKS,0,0,0,0,3490000000.0,3870000000.0,11.92,11.72,1.33,0.41,1.81,0.46,5.28,3.54,5.72,6.56,15.91,8410000000.0,77.42,7.4,2370000000.0,732390000.0,297680000.0,2.72,-24.5,111810000.0,1.04,521289999.99999994,27.83,1.61,17.95,691440000.0,15890000.0,0.13,32.56,28.91,3030000.0,82690000.0,79960000.0,3.38,96.4,14800000.0,3.98,17.1,12530000.0
0,0,FB,0,0,0,0,522260000000.0,469390000000.0,33.35,20.34,0.91,12.85,7.02,11.55,20.21,39.2,49.7,16.89,23.86,40650000000.0,14.01,47.3,35200000000.0,23230000000.0,15920000000.0,5.39,19.6,41710000000.0,14.36,,,12.92,25.59,24220000000.0,11620000000.0,0.63,181.53,177.1,21970000.0,2400000000.0,2370000000.0,2.12,72.68,21720000.0,1.32,0.93,21200000.0
0,0,GPC,0,0,0,0,13580000000.0,16399999999.999998,22.14,15.32,2.1,0.83,3.98,1.01,13.26,3.78,6.55,6.28,18.49,16309999999.999998,110.84,11.3,4910000000.0,1240000000.0,616760000.0,4.18,-29.1,314900000.0,2.15,3300000000.0,95.28,1.34,23.27,815040000.0,237300000.0,1.15,99.4,92.74,146740000.0,146740000.0,143780000.0,2.83,76.95,,0.0,0.0,60.0
0,0,DPS,0,0,0,0,20870000000.0,25360000000.0,19.71,20.48,1.98,3.12,8.52,3.79,16.06,16.08,20.36,8.59,46.94,6690000000.0,36.76,4.1,4000000000.0,1580000000.0,1080000000.0,5.89,207.9,64000000.0,0.36,4490000000.0,183.19,0.9,13.64,1040000000.0,807750000.0,0.9,111.26,95.7,2290000.0,179740000.0,179110000.0,0.36,95.64,7310000.0,5.21,3.99,7000000.0
0,0,NU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,KR,0,0,0,0,24690000000.0,38700000000.0,16.62,13.09,-7.89,0.21,3.96,0.32,6.89,1.31,2.61,5.28,23.95,119240000000.0,131.29,4.5,25840000000.0,5620000000.0,1540000000.0,1.68,1.5,352000000.0,0.4,14850000000.0,239.04,0.85,7.08,3870000000.0,937250000.0,0.79,28.67,24.54,9510000.0,881360000.0,875390000.0,0.56,78.29,,0.0,0.0,200.0
0,0,CHRW,0,0,0,0,12580000000.0,13650000000.0,25.21,18.29,2.03,0.85,8.81,0.92,15.73,3.4,5.21,12.23,37.63,14870000000.0,105.75,16.0,2280000000.0,868100000.0,504890000.0,3.57,24.7,333890000.0,2.39,1460000000.0,102.75,1.26,10.22,380500000.0,282250000.0,0.48,92.56,83.0,1580000.0,139750000.0,139020000.0,1.11,98.62,21140000.0,11.99,16.89,18910000.0
0,0,JCP,0,0,0,0,1170000000.0,5540000000.0,,15.04,-0.75,0.09,1.09,0.44,6.65,-1.43,2.09,1.77,-16.05,12440000000.0,40.09,-1.8,4480000000.0,833000000.0,-178000000.0,-0.57,,185000000.0,0.59,4500000000.0,417.44,1.44,3.46,552000000.0,407000000.0,-0.12,3.8,3.56,16990000.0,311570000.0,293490000.0,1.85,81.3,150700000.0,6.91,52.84,148290000.0
0,0,GD,0,0,0,0,66750000000.0,65879999999.99999,23.52,18.22,1.63,2.16,5.82,2.13,14.27,9.4,13.49,7.65,26.79,30970000000.0,103.53,8.1,6190000000.0,4620000000.0,2910000000.0,9.56,11.6,2980000000.0,10.07,3980000000.0,34.82,1.4,38.62,3840000000.0,2080000000.0,0.83,217.9,207.01,1640000.0,296930000.0,283440000.0,5.92,87.03,,,0.0,
0,0,SPLS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HRS,0,0,0,0,18360000000.0,21650000000.0,36.73,19.88,0.79,3.07,6.13,3.62,15.95,8.63,18.77,6.53,20.68,5980000000.0,49.78,5.9,2089999999.9999998,1360000000.0,633000000.0,4.21,-21.5,422000000.0,3.55,3920000000.0,130.9,1.23,25.25,647000000.0,1160000000.0,1.01,152.19,139.84,118730000.0,118730000.0,118240000.0,0.39,86.5,1630000.0,2.88,1.77,1470000.0
0,0,PCLN,0,0,0,0,92940000000.0,100440000000.0,40.67,22.79,1.62,7.33,8.2,7.92,20.5,18.46,35.79,12.52,22.21,12680000000.0,258.83,19.4,,4900000000.0,2340000000.0,46.86,,7400000000.0,152.7,9520000000.0,84.57,2.58,232.31,4660000000.0,3200000000.0,1.45,1881.1,1836.49,48770000.0,48770000.0,48350000.0,,,1630000.0,2.48,3.77,1670000.0
0,0,SNTS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,RHT,0,0,0,0,26500000000.0,24790000000.0,80.89,44.83,2.89,9.54,18.49,8.93,46.68,12.14,15.77,6.19,24.93,2780000000.0,15.66,21.6,2060000000.0,531020000.0,337160000.0,1.85,49.1,1720000000.0,9.69,762370000.0,53.2,1.37,8.1,879330000.0,589060000.0,1.19,134.95,122.27,1790000.0,177000000.0,176050000.0,0.5,97.68,0.18,0.18,0.0,
0,0,ANN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PEP,0,0,0,0,155590000000.0,175360000000.0,32.44,17.82,2.47,2.45,14.09,2.76,13.78,7.65,16.65,8.63,44.26,63520000000.0,44.58,0.1,34740000000.0,12720000000.0,4850000000.0,3.38,,19510000000.0,13.74,39280000000.0,357.72,1.51,7.78,9990000000.0,5180000000.0,0.67,114.4,114.61,4310000.0,1420000000.0,1420000000.0,0.19,72.33,8170000.0,2.54,0.57,6630000.0
0,0,ED,0,0,0,0,23320000000.0,38960000000.0,15.21,16.81,5.74,1.94,1.4,3.24,9.86,12.67,21.68,3.38,10.26,12030000000.0,39.18,9.4,6110000000.0,3950000000.0,1520000000.0,4.94,145.1,797000000.0,2.57,16610000000.0,107.66,0.72,53.72,3370000000.0,-792000000.0,0.08,77.41,83.0,2110000.0,310400000.0,310050000.0,0.19,58.31,10130000.0,6.9,3.33,9970000.0
0,0,JCI,0,0,0,0,34630000000.0,45200000000.0,23.19,12.3,1.2,1.13,1.69,1.48,9.84,4.95,11.4,4.41,8.1,30520000000.0,32.73,4.9,9340000000.0,4590000000.0,1510000000.0,1.61,-30.1,552000000.0,0.6,12500000000.0,57.53,1.11,22.17,1770000000.0,1730000000.0,1.07,38.5,39.01,6080000.0,926120000.0,923680000.0,0.42,94.36,24360000.0,4.32,2.6,25740000.0
0,0,HUM,0,0,0,0,37600000000.0,28600000000.0,16.25,16.76,1.35,0.7,3.82,0.53,7.79,4.55,6.46,8.26,23.85,53770000000.0,372.11,2.4,10270000000.0,3670000000.0,2450000000.0,16.81,,13600000000.0,98.77,5060000000.0,51.42,1.85,71.49,4050000000.0,2890000000.0,0.69,273.99,255.17,1120000.0,137680000.0,137260000.0,0.32,100.43,3610000.0,2.99,2.43,3010000.0
0,0,IR,0,0,0,0,21740000000.0,23970000000.0,17.25,14.9,1.87,1.53,3.04,1.69,11.68,9.18,12.16,6.07,19.21,14200000000.0,55.7,7.7,4390000000.0,2049999999.9999998,1330000000.0,5.04,131.3,1550000000.0,6.2,4059999999.9999995,56.39,1.27,28.62,1520000000.0,936500000.0,1.44,90.79,88.74,1880000.0,249890000.0,249240000.0,0.4,84.47,3390000.0,1.7,1.33,3940000.0
0,0,CME,0,0,0,0,57710000000.0,55270000000.0,14.2,24.47,1.69,15.83,2.57,15.16,21.92,111.49,63.44,1.99,19.01,3640000000.0,10.76,-1.4,3470000000.0,2520000000.0,4059999999.9999995,11.94,687.1,1990000000.0,5.88,2230000000.0,9.96,1.03,66.08,,,0.56,158.83,144.21,1570000.0,340290000.0,337440000.0,0.62,84.94,4800000.0,3.98,1.42,4570000.0
0,0,WU,0,0,0,0,9140000000.0,11220000000.0,,10.26,2.74,1.65,,2.03,8.61,-10.09,18.82,6.97,-271.23,5520000000.0,11.81,4.9,2170000000.0,1300000000.0,-557100000.0,-1.19,,841500000.0,1.83,3030000000.0,,0.2,-1.07,735800000.0,1620000000.0,0.81,20.17,19.66,5930000.0,459300000.0,457360000.0,0.34,111.1,42270000.0,11.43,11.76,39990000.0
0,0,DIS,0,0,0,0,157800000000.0,175650000000.0,14.97,13.94,1.41,2.83,3.64,3.15,10.39,19.61,25.27,9.29,23.8,55700000000.0,35.98,3.8,24830000000.0,16910000000.0,10920000000.0,7.01,78.4,4680000000.0,3.11,26090000000.0,54.1,0.87,28.86,13130000000.0,8680000000.0,1.16,107.12,103.89,8950000.0,1500000000.0,1440000000.0,4.41,64.11,22320000.0,2.93,1.41,23510000.0
0,0,KMB,0,0,0,0,39650000000.0,46520000000.0,17.66,15.28,2.12,2.17,63.12,2.55,11.6,12.48,18.0,13.81,464.26,18260000000.0,51.64,0.8,6550000000.0,4010000000.0,2280000000.0,6.4,22.2,616000000.0,1.76,7490000000.0,848.75,0.89,1.79,2930000000.0,1660000000.0,0.61,115.04,117.08,2380000.0,350710000.0,349430000.0,0.35,77.94,15850000.0,6.91,4.48,13830000.0
0,0,MS,0,0,0,0,101350000000.0,-167210000000.0,18.3,11.22,0.58,2.67,1.45,-4.41,,16.22,33.7,,7.98,37940000000.0,21.32,5.3,37950000000.0,,5650000000.0,3.09,-58.8,565840000000.0,316.47,301200000000.0,375.96,,38.87,,,1.49,55.47,51.04,9170000.0,1790000000.0,1260000000.0,24.31,63.36,12180000.0,1.46,0.97,15230000.0
0,0,L,0,0,0,0,16649999999.999998,21230000000.0,14.75,13.5,2.13,1.21,0.88,1.55,6.7,8.48,16.7,1.84,5.89,13740000000.0,40.8,6.5,8430000000.0,3170000000.0,1160000000.0,3.45,65.9,6300000000.0,19.15,11530000000.0,46.95,0.53,57.83,2590000000.0,756000000.0,0.53,50.38,49.26,1340000.0,327310000.0,270520000.0,50.43,24.99,1170000.0,1.02,0.42,1140000.0
0,0,EMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ECL,0,0,0,0,37840000000.0,44290000000.0,25.54,22.06,1.96,2.73,4.98,3.2,15.0,10.9,14.89,6.72,20.77,13840000000.0,47.78,8.9,6430000000.0,2950000000.0,1510000000.0,5.13,54.5,211400000.0,0.73,7320000000.0,95.24,1.34,26.33,2089999999.9999998,1200000000.0,0.98,133.54,132.89,1290000.0,288860000.0,258930000.0,0.47,90.35,6180000.0,5.8,2.42,5230000.0
0,0,AFL,0,0,0,0,34600000000.0,36510000000.0,7.69,11.03,0.85,1.59,1.41,1.67,8.2,21.11,20.17,2.06,20.43,21810000000.0,55.07,-6.9,8170000000.0,4450000000.0,4600000000.0,11.54,243.9,3550000000.0,9.1,5900000000.0,23.97,0.44,63.0,6130000000.0,202380000.0,0.77,87.89,85.51,2280000.0,389680000.0,384580000.0,2.25,122.9,6770000.0,4.7,1.73,6060000.0
