Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month)
2005-02-07 03:06:21,1107716781.0,mmm,59.99934,-13.93,92.287086,6.35,65459999999.99999,65519999999.99999,22.4,17.93,1.81,3.3,7.46,3.27,14.31,15.25,22.88,16.46,34.35,20010000000.0,25.125,N/A,8950000000.0,4580000000.0,2990000000.0,3.75,N/A,2760000000.0,3.54,2820000000.0,0.272,1.436,11.17,N/A,N/A,0.552,81.58,82.44,3474727.0,778530000.0,774400000.0,0.53,71.13,5780000.0,1.762,0.75,5880000.0
2004-06-03 01:36:52,1086197812.0,mmm,60.0928,-8.58,84.83109300000002,9.29,66959999999.99999,67349999999.99999,26.04,20.38,1.89,3.52,8.19,3.57,13.39,14.22,21.48,15.81,35.67,18850000000.0,23.638,N/A,8950000000.0,5030000000.0,2620000000.0,3.288,N/A,1820000000.0,2.32,2820000000.0,0.349,1.562,10.358,N/A,N/A,0.491,83.47,78.97,2851363.0,782110000.0,776000000.0,0.78,72.72,7910000.0,2.677,1.02,9060000.0
2005-03-07 02:24:13,1110133453.0,mmm,62.33509399999999,-14.72,94.377693,6.06,66780000000.0,66849999999.99999,23.03,18.4,1.86,3.28,6.33,3.34,11.99,15.25,22.88,16.46,34.35,20010000000.0,25.125,N/A,10050000000.0,5580000000.0,2990000000.0,3.75,N/A,2760000000.0,3.57,2820000000.0,0.272,1.436,13.417,N/A,N/A,0.536,83.42,82.35,2970318.0,772420000.0,768400000.0,0.52,73.28,6510000.0,2.037,0.85,5780000.0
2007-05-05 07:31:13,1178321473.0,mmm,63.432789,-4.53,120.70433,-4.41,60650000000.0,58630000000.0,16.64,16.23,1.58,2.6,6.02,2.56,9.163,16.8,22.34,15.9,37.84,22920000000.0,30.666,8.6,11210000000.0,6400000000.0,3850000000.0,5.06,57.6,1920000000.0,2.613,3620000000.0,0.363,1.222,13.96,3840000000.0,2830000000.0,0.81,78.05,77.88,3950480.0,720200000.0,733000000.0,0.07,67.1,4960000.0,1.3,0.7,5610000.0
2007-01-27 03:41:13,1169840473.0,mmm,58.903214,-1.79,113.225082,-4.67,57940000000.0,60850000000.0,17.1,15.77,1.59,2.59,5.3,2.71,9.705,15.62,23.42,15.01,33.39,22470000000.0,29.83,8.8,10790000000.0,6270000000.0,3540000000.0,4.6,6.4,1130000000.0,1.533,3800000000.0,0.346,1.211,14.915,3740000000.0,2310000000.0,0.69,78.58,75.5,2554210.0,736370000.0,735480000.0,0.14,66.6,6060000.0,2.2,0.8,5090000.0
2011-09-27 04:31:08,1317069068.0,mmm,64.912872,24.71,103.363449,24.52,53350000000.0,53570000000.0,12.77,11.07,0.9,1.84,3.03,1.88,7.36,14.96,21.38,12.57,27.17,28570000000.0,40.05,14.1,12830000000.0,7280000000.0,4280000000.0000005,5.89,3.5,4520000000.0,6.38,5600000000.0,31.56,2.18,24.42,5140000000.0,2910000000.0,0.85,79.29,89.43,5354880.0,709540000.0,707000000.0,0.04,69.1,10200000.0,1.6,1.6,10030000.0
2011-12-26 06:27:06,1324852026.0,mmm,70.444946,16.42,111.850945,15.13,57610000000.0,58910000000.0,13.98,13.03,1.24,1.94,3.34,2.02,8.05,14.56,20.92,12.29,26.03,29230000000.0,41.07,9.6,12830000000.0,7320000000.0,4260000000.0,5.88,-1.6,4860000000.0,6.94,6160000000.0,35.37,2.22,24.21,5180000000.0,3380000000.0,1.14,79.96,82.93,4827900.0,700840000.0,698310000.0,0.04,69.1,9700000.0,2.2,1.5,9410000.0
2013-04-23 09:32:34,1366680754.0,mmm,95.096123,31.44,143.361069,21.2,73000000000.0,74480000000.0,16.74,14.22,1.6,2.44,4.14,2.49,9.58,14.86,21.68,12.37,26.61,29900000000.0,43.1,4.2,14220000000.0,7770000000.0,4440000000.0,6.32,3.9,4530000000.0,6.57,6070000000.0,33.66,2.2,25.58,5300000000.0,3790000000.0,1.08,105.72,97.77,2661700.0,689990000.0,688270000.0,0.07,69.5,9930000.0,3.9,1.6,11360000.0
2006-12-13 05:29:35,1165958975.0,mmm,59.322388,12.25,112.391739,7.04,58180000000.0,60730000000.0,17.16,15.8,1.58,2.58,5.29,2.7,9.686,15.62,23.42,15.01,33.39,22470000000.0,29.83,8.8,10790000000.0,6270000000.0,3540000000.0,4.6,6.4,1130000000.0,1.533,3800000000.0,0.346,1.211,14.915,3740000000.0,2830000000.0,0.83,79.89,75.99,2882910.0,736370000.0,735480000.0,0.14,66.6,5090000.0,1.9,0.7,5400000.0
2007-01-16 20:32:11,1168950731.0,mmm,59.55443199999999,-0.56,113.886299,-2.41,58350000000.0,61110000000.0,17.21,15.85,1.59,2.6,5.32,2.72,9.746,15.62,23.42,15.01,33.39,22470000000.0,29.83,8.8,10790000000.0,6270000000.0,3540000000.0,4.6,6.4,1130000000.0,1.533,3800000000.0,0.346,1.211,14.915,3740000000.0,2310000000.0,0.69,78.95,75.46,2722410.0,736370000.0,735480000.0,0.14,66.1,6060000.0,2.2,0.8,5090000.0
2013-02-06 07:45:45,1360107945.0,mmm,90.376076,28.35,136.7379,19.78,69730000000.0,70710000000.0,16.06,13.51,1.51,2.32,3.84,2.37,9.12,14.86,21.68,12.37,26.61,29900000000.0,43.1,4.2,13920000000.0,7760000000.0,4440000000.0,6.32,3.9,4530000000.0,6.59,6000000000.0,33.27,2.2,26.26,5300000000.0,2280000000.0,1.06,96.92,92.9,2833290.0,687090000.0,684450000.0,0.05,68.2,10170000.0,3.8,1.6,10360000.0
2007-01-07 09:29:13,1168133353.0,mmm,57.95255699999999,7.23,111.958488,2.32,57010000000.0,59680000000.0,16.82,15.52,1.56,2.55,5.23,2.66,9.518,15.62,23.42,15.01,33.39,22470000000.0,29.83,8.8,10790000000.0,6270000000.0,3540000000.0,4.6,6.4,1130000000.0,1.533,3800000000.0,0.346,1.211,14.915,3740000000.0,2310000000.0,0.69,79.47,75.6,2705570.0,736370000.0,735480000.0,0.14,66.1,6060000.0,2.2,0.8,5090000.0
2006-12-18 15:58:47,1166428727.0,mmm,58.648682,12.15,113.081703,4.11,57810000000.0,60340000000.0,17.06,15.7,1.58,2.57,5.25,2.69,9.623,15.62,23.42,15.01,33.39,22470000000.0,29.83,8.8,10790000000.0,6270000000.0,3540000000.0,4.6,6.4,1130000000.0,1.533,3800000000.0,0.346,1.211,14.915,3740000000.0,2830000000.0,0.83,79.81,76.17,2847310.0,736370000.0,735480000.0,0.14,66.6,5090000.0,1.9,0.7,5400000.0
2012-03-16 02:13:46,1331835226.0,mmm,77.270554,21.93,124.704887,13.54,62510000000.0,63290000000.0,15.1,13.01,1.4,2.08,4.01,2.14,8.54,14.46,20.86,12.5,27.34,29610000000.0,41.79,5.7,13920000000.0,7410000000.0,4280000000.0000005,5.96,2.8,3680000000.0,5.3,5240000000.0,33.07,2.25,22.19,5280000000.0,2970000000.0,1.13,87.56,81.68,3098180.0,694540000.0,692020000.0,0.03,68.8,6550000.0,2.3,1.0,6900000.0
2011-11-06 19:00:10,1320577210.0,mmm,67.482849,16.08,110.345772,15.47,55580000000.0,56870000000.0,13.49,12.61,1.13,1.91,3.21,1.95,7.73,14.56,20.92,12.29,26.03,29230000000.0,41.07,9.6,12830000000.0,7360000000.0,4260000000.0,5.88,-1.6,4860000000.0,6.94,6160000000.0,35.37,2.22,24.84,5180000000.0,3040000000.0,1.05,76.99,86.38,5745620.0,700840000.0,698310000.0,0.04,69.1,11220000.0,2.1,1.7,11000000.0
2004-12-04 14:49:12,1102142952.0,mmm,57.996502,0.07,91.225891,8.19,63120000000.0,62670000000.0,22.42,19.49,1.79,3.17,7.15,3.19,11.57,15.05,22.55,16.64,35.54,19640000000.0,24.576,N/A,8950000000.0,5420000000.0,2890000000.0,3.616,N/A,2200000000.0,2.83,2660000000.0,0.306,1.573,11.17,N/A,N/A,0.542,79.14,82.05,3246438.0,778530000.0,772400000.0,0.79,72.82,7720000.0,1.762,1.0,6280000.0
2012-10-06 09:41:21,1349487681.0,mmm,83.02250699999998,28.79,131.265839,18.1,65650000000.00001,67050000000.0,15.53,13.72,1.55,2.2,3.98,2.26,8.86,14.62,21.28,12.01,25.45,29640000000.0,42.34,-1.9,13920000000.0,7570000000.0,4330000000.0,6.12,0.6,4900000000.0,7.09,6310000000.0,37.38,2.47,23.73,5320000000.0,3650000000.0,1.02,92.88,89.18,2916030.0,691320000.0,688680000.0,0.05,68.2,10230000.0,3.9,1.6,9180000.0
2013-05-10 19:25:32,1368185132.0,mmm,97.83239,30.86,148.476563,17.34,76000000000.0,75980000000.0,17.37,14.96,1.67,2.52,4.2,2.53,9.73,14.8,21.61,12.29,25.7,30050000000.0,43.4,2.0,14220000000.0,7810000000.0,4450000000.0,6.34,0.4,4380000000.0,6.34,5940000000.0,32.04,2.33,26.2,5470000000.0,3700000000.0,1.07,106.22,98.95,2738810.0,690190000.0,688470000.0,0.07,69.5,11460000.0,4.5,1.8,9930000.0
2007-07-06 07:01:29,1183676489.0,mmm,66.742302,-19.24,122.87928,-15.77,63210000000.0,65519999999.99999,15.32,16.25,1.63,2.72,6.3,2.82,10.281,18.57,21.83,14.9,41.06,23270000000.0,31.387,6.1,11210000000.0,6370000000.0,4320000000.0,5.73,52.2,2290000000.0,3.174,4600000000.0,0.458,1.296,13.96,3800000000.0,2770000000.0,1.07,86.99,81.06,3499980.0,720200000.0,664820000.0,0.07,66.9,9950000.0,2.9,1.4,9520000.0
2007-06-04 17:04:31,1180947871.0,mmm,66.71199,-11.33,123.24768799999998,-8.65,63460000000.0,66000000000.0,15.38,16.26,1.82,2.74,6.33,2.84,10.357,18.57,21.83,14.9,41.06,23270000000.0,31.387,6.1,11210000000.0,6370000000.0,4320000000.0,5.73,52.2,2290000000.0,3.174,4600000000.0,0.458,1.296,13.96,3800000000.0,2770000000.0,1.13,83.26,78.99,3855330.0,720200000.0,664820000.0,0.07,66.8,9520000.0,2.3,1.3,5400000.0
2006-12-31 20:04:33,1167566673.0,mmm,58.33430500000001,10.74,112.818771,5.15,57390000000.0,60060000000.0,16.93,15.62,1.56,2.56,5.24,2.67,9.578,15.62,23.42,15.01,33.39,22470000000.0,29.83,8.8,10790000000.0,6270000000.0,3540000000.0,4.6,6.4,1130000000.0,1.533,3800000000.0,0.346,1.211,14.915,3740000000.0,2830000000.0,0.69,79.64,75.72,2694850.0,736370000.0,735480000.0,0.14,66.1,6060000.0,2.2,0.8,5090000.0
2008-01-23 16:18:22,1201076302.0,mmm,58.30190699999999,-26.95,108.604774,-36.69,52640000000.0,56140000000.0,12.32,13.57,1.38,2.23,4.89,2.34,8.73,18.39,21.98,14.04,40.28,24040000000.0,33.187,5.4,11210000000.0,6430000000.0,4420000000.0,5.99,7.4,2700000000.0,3.784,5230000000.0,0.477,1.456,15.381,4040000000.0,2820000000.0,0.75,82.61,86.94,4500200.0,713230000.0,712670000.0,0.06,66.4,8240000.0,2.2,1.2,7060000.0
2008-10-28 17:16:35,1225185395.0,mmm,50.25396,19.89,77.274086,14.25,41870000000.0,45900000000.0,11.43,11.05,1.02,1.61,3.43,1.77,6.621,14.54,22.35,13.96,32.58,25970000000.0,36.897,6.2,11730000000.0,6930000000.0,3780000000.0,5.285,3.2,2970000000.0,4.282,7040000000.0,0.577,1.539,17.607,4960000000.0,3050000000.0,0.69,64.2361,71.5043,6554780.0,692960000.0,689080000.0,0.07,68.1,9340000.0,1.3,1.3,9720000.0
2006-06-16 17:32:12,1150450332.0,mmm,59.538239,11.54,98.317375,25.06,60800000000.0,62330000000.0,18.69,15.6,1.66,2.82,5.55,2.89,9.981,15.41,24.33,15.5,31.6,21600000000.0,28.394,8.3,10790000000.0,6250000000.0,3360000000.0,4.31,16.6,1300000000.0,1.719,2630000000.0,0.24,1.452,14.576,3910000000.0,2710000000.0,1.04,84.24,78.4,3370400.0,753930000.0,753030000.0,8.33,67.0,6390000.0,1.8,0.8,4350000.0
2012-07-21 21:26:31,1342877191.0,mmm,78.17926800000002,32.36,121.929176,26.73,62440000000.0,63880000000.0,14.85,12.95,1.41,2.12,3.89,2.15,8.52,14.53,20.93,12.34,26.23,29790000000.0,42.26,2.4,13920000000.0,7490000000.0,4330000000.0,6.06,4.1,3730000000.0,5.38,5170000000.0,31.13,2.38,23.32,5380000000.0,3340000000.0,1.1,87.26,87.03,2968820.0,693870000.0,691230000.0,0.06,67.9,6780000.0,2.2,1.1,7330000.0
2004-09-19 22:39:39,1095604779.0,mmm,58.624252,-10.08,86.30365,10.97,64430000000.00001,64780000000.0,23.7,19.42,1.82,3.33,7.59,3.36,12.31,14.73,22.17,16.27,35.69,19280000000.0,24.124,N/A,8950000000.0,5260000000.0,2780000000.0,3.474,N/A,2310000000.0,2.96,2660000000.0,0.315,1.542,10.805,N/A,N/A,0.521,82.68,82.8,2594636.0,782700000.0,776600000.0,0.78,73.2,6740000.0,2.071,0.87,6760000.0
2005-01-20 15:14:36,1106205276.0,emn,14.796333,1.06,90.311737,9.1,4050000000.0,5920000000.0,32.31,14.8,2.28,0.63,3.88,0.93,11.88,1.98,2.64,2.16,12.33,6360000000.0,81.723,N/A,810000000.0,498000000.0,126000000.0,1.612,N/A,179000000.0,2.3,2069999999.9999998,1.989,1.636,13.358,N/A,N/A,0.903,52.84,47.04,730818.0,77780000.0,77700000.0,0.1,82.64,2630000.0,4.38,3.38,2460000.0
2007-03-08 11:41:09,1173325269.0,emn,19.229568,11.36,112.11781299999998,-6.14,4920000000.0,N/A,11.96,13.46,1.94,0.66,2.42,N/A,N/A,5.49,9.17,7.15,22.47,7450000000.0,90.743,1.3,1400000000.0,991000000.0,409000000.0,4.92,43.9,939000000.0,11.232,1590000000.0,0.785,2.287,24.290001,609000000.0,215880000.0,1.37,59.83,57.71,687572.0,83600000.0,83330000.0,0.32,87.7,2670000.0,4.9,3.3,2400000.0
2007-05-18 17:44:33,1179481473.0,emn,21.516199,22.86,122.06398,-4.71,5570000000.0,6350000000.0,14.57,15.12,2.23,0.75,2.64,0.85,6.372,5.12,8.71,7.12,19.94,7440000000.0,89.988,-0.4,1280000000.0,996000000.0,381000000.0,4.54,-26.7,833000000.0,9.905,1620000000.0,0.77,2.399,25.052999,506000000.0,205880000.0,1.38,65.67,61.52,734722.0,84100000.0,83830000.0,0.26,74.4,2640000.0,3.7,3.2,2370000.0
2011-08-10 04:05:37,1312920337.0,emn,34.741138,39.82,98.23838,27.88,5880000000.0,6240000000.0,9.93,8.3,1.3,0.83,2.87,0.94,4.77,9.38,15.73,10.91,31.86,6610000000.0,92.75,25.5,1470000000.0,1310000000.0,571000000.0,8.44,42.6,834000000.0,11.89,1600000000.0,83.95,2.1,27.19,655000000.0,442880000.0,2.11,98.94,98.14,939744.0,70140000.0,65360000.0,6.87,81.7,1990000.0,2.5,2.8,2420000.0
2004-04-27 12:33:51,1083040431.0,emn,11.487303,19.08,86.50361600000002,3.16,3380000000.0,5420000000.0,N/A,15.93,4.57,0.58,3.24,0.93,54.18,-4.71,-4.6,-4.42,-23.08,5800000000.0,75.032,N/A,810000000.0,100000000.0,-273000000.0,-3.537,N/A,558000000.0,7.22,2590000000.0,2.486,1.361,13.503,N/A,N/A,0.988,42.07,37.34,662818.0,77240000.0,71800000.0,7.04,85.71,3390000.0,4.825,4.72,4230000.0
2006-03-31 08:49:22,1143766162.0,emn,15.586985,31.86,101.952477,11.4,4190000000.0000005,5300000000.0,7.53,10.38,1.51,0.59,2.59,0.75,4.187,7.89,11.16,10.35,39.84,7060000000.0,87.472,4.3,1400000000.0,1260000000.0,557000000.0,6.81,22.2,524000000.0,6.419,1640000000.0,1.014,1.831,19.771999,769000000.0,-3000000.0,1.12,50.61,50.75,834955.0,81640000.0,81360000.0,6.77,80.8,2330000.0,2.8,2.9,2630000.0
2009-02-03 22:51:50,1233672710.0,emn,9.226685,156.58,69.576157,34.19,1840000000.0,2980000000.0,4.47,8.04,1.4,0.26,1.01,0.42,3.217,6.27,9.78,7.58,22.62,7120000000.0,92.219,7.5,1190000000.0,926000000.0,431000000.0,5.69,400.0,337000000.0,4.645,1480000000.0,0.813,1.732,25.087999,614000000.0,115750000.0,1.36,29.75,44.28,1316210.0,72540000.0,67210000.0,19.37,75.7,5850000.0,5.2,8.1,5790000.0
2013-05-10 15:20:32,1368170432.0,emn,60.539925,29.82,148.476563,17.34,10370000000.0,14950000000.0,19.56,9.49,1.12,1.2,3.33,1.74,9.55,6.13,13.66,8.2,20.37,8590000000.0,57.34,26.7,1760000000.0,1570000000.0,524000000.0,3.43,56.3,178000000.0,1.15,4780000000.0,150.03,2.12,20.06,1110000000.0,76750000.0,1.77,68.53,67.02,1729230.0,154780000.0,153830000.0,0.35,88.1,2580000.0,1.7,1.9,2440000.0
2005-02-20 04:20:55,1108844455.0,emn,15.875643,-4.08,92.533051,8.88,4490000000.0,6550000000.0,26.16,11.65,2.17,0.68,3.75,1.0,13.18,2.58,2.66,2.9,16.0,6580000000.0,84.143,N/A,810000000.0,497000000.0,170000000.0,2.16,N/A,N/A,0,2060000000.0,1.731,1.577,15.019,N/A,N/A,0.864,54.47,48.42,824922.0,79300000.0,79200000.0,0.13,79.89,2240000.0,2.157,2.83,2630000.0
2007-01-23 17:36:02,1169544962.0,emn,20.08997,1.8,113.758812,-4.53,5170000000.0,6390000000.0,13.66,13.87,1.83,0.69,2.7,0.86,6.431,5.12,9.12,7.43,21.73,7430000000.0,90.934,8.3,1400000000.0,993000000.0,380000000.0,4.6,-22.8,430000000.0,5.225,1680000000.0,0.882,2.039,23.145,625000000.0,106500000.0,1.37,59.85,55.83,634466.0,82300000.0,82040000.0,0.32,86.0,2400000.0,4.3,2.9,1950000.0
2004-06-20 21:04:18,1087736658.0,emn,11.855872,39.2,86.310501,8.97,3390000000.0,5560000000.0,N/A,14.23,3.61,0.57,3.4,0.93,126.34,-4.99,-5.22,-4.89,-26.34,5960000000.0,77.05,N/A,810000000.0,44000000.0,-297000000.0,-3.848,N/A,42000000.0,0.54,2210000000.0,2.227,1.741,12.861,N/A,N/A,0.903,44.27,39.2,681409.0,77290000.0,71900000.0,6.97,85.61,4320000.0,6.695,6.01,3390000.0
2004-09-30 01:52:22,1096480342.0,emn,13.113758,5.37,85.243431,12.3,3660000000.0,5610000000.0,N/A,14.64,3.61,0.59,3.48,0.91,N/A,-4.03,-5.61,-4.15,-22.97,6150000000.0,79.368,N/A,810000000.0,-6000000.0,-248000000.0,-3.225,N/A,145000000.0,1.87,2150000000.0,2.061,1.702,13.449,N/A,N/A,0.917,45.24,43.01,479428.0,77700000.0,72300000.0,6.95,83.39,3410000.0,8.328,4.71,3400000.0
2006-05-24 04:00:02,1148414402.0,emn,16.555457999999998,27.44,99.078362,21.94,4430000000.0,5630000000.0,8.9,11.31,1.57,0.63,2.59,0.79,4.691,7.04,10.25,9.54,32.66,7100000000.0,87.438,2.3,1400000000.0,1200000000.0,500000000.0,6.086,-35.2,485000000.0,5.929,1670000000.0,0.971,1.935,21.028,703000000.0,-57380000.0,1.27,54.1,52.4742,795846.0,81800000.0,81540000.0,0.45,82.3,2870000.0,3.6,3.5,2330000.0
2005-04-04 10:01:27,1112580087.0,emn,16.708714999999998,-6.33,90.766769,12.96,4680000000.0,6420000000.0,27.31,11.8,1.89,0.71,3.96,0.98,12.92,2.58,2.66,2.9,16.02,6580000000.0,84.143,N/A,978000000.0,497000000.0,170000000.0,2.17,N/A,325000000.0,4.1,2060000000.0,1.742,1.609,14.948,N/A,N/A,0.856,56.98,50.39,801363.0,79210000.0,78500000.0,0.9,83.27,1250000.0,1.973,1.6,1310000.0
2011-11-07 00:10:33,1320595833.0,pcg,32.222469,8.4,111.0317,15.65,16300000000.0,29580000000.0,15.15,11.13,3.62,1.13,1.38,2.05,6.74,7.42,15.06,2.97,9.23,14420000000.0,36.54,14.0,4210000000.0,4390000000.0,1070000000.0000001,2.7,8.7,350000000.0,0.88,13630000000.0,113.21,0.87,29.55,3740000000.0,-1340000000.0,0.13,42.4,42.59,3434950.0,399000000.0,398620000.0,0.03,68.3,4820000.0,1.5,1.2,5420000.0
2013-04-23 04:16:41,1366661801.0,pcg,40.512363,-2.18,143.361069,21.2,20340000000.0,33670000000.0,24.64,15.26,5.61,1.37,1.57,2.24,8.91,5.43,10.03,1.84,6.36,15040000000.0,35.47,0.4,3960000000.0,3780000000.0,816000000.0,1.92,N/A,401000000.0,0.93,13530000000.0,101.56,0.82,30.41,4880000000.0,-811620000.0,0.28,44.89,42.42,2939570.0,430000000.0,429510000.0,0.04,75.5,5460000.0,1.7,1.2,5090000.0
2013-05-10 03:42:42,1368128562.0,pcg,39.694611,-2.39,148.476563,17.34,19990000000.0,20510000000.0,24.08,14.95,5.71,1.35,1.54,1.36,5.43,5.45,10.11,N/A,N/A,15070000000.0,35.13,0.9,3960000000.0,3780000000.0,822000000.0,1.91,2.6,N/A,N/A,N/A,101.56,N/A,30.41,N/A,N/A,0.29,46.37,42.85,2974060.0,434000000.0,433500000.0,0.04,75.5,6660000.0,2.0,1.5,5460000.0
2004-10-20 04:12:47,1098216767.0,pcg,19.172205,18.77,84.297638,8.61,12390000000.0,21340000000.0,3.29,13.92,2.96,1.12,1.6,1.92,2.42,35.55,67.63,11.64,73.64,11110000000.0,26.394,N/A,6690000000.0,8800000000.0,3950000000.0,9.402,N/A,1420000000.0,3.54,10330000000.0,1.337,1.103,19.336,N/A,N/A,0.367,29.52,28.34,1625227.0,400910000.0,364800000.0,9.01,63.03,14510000.0,11.041,3.98,16010000.000000002
2008-02-22 14:46:28,1203662788.0,pcg,26.906618,-7.03,110.03273,-41.54,13870000000.0,24020000000.0,14.78,N/A,N/A,1.06,1.64,1.84,6.103,7.33,16.15,3.71,11.82,13030000000.0,37.247,3.5,7520000000.0,3940000000.0,931000000.0,2.65,-29.3,784000000.0,2.214,10940000000.0,1.302,0.812,23.830999,2550000000.0,-95380000.0,0.96,41.69,44.9,2337960.0,354050000.0,353430000.0,0.03,64.5,7900000.0,3.2,2.2,7530000.0
2007-04-06 05:18:00,1175807880.0,pcg,32.99725,-18.81,115.361717,-3.25,17310000000.0,27160000000.0,17.89,16.84,2.25,1.38,2.2,2.17,7.029,7.9,16.81,3.83,13.19,12540000000.0,36.24,-14.1,7520000000.0,3860000000.0,963000000.0,2.76,-15.6,456000000.0,1.3,10300000000.0,1.319,0.711,22.437,2710000000.0,733250000.0,0.38,47.51,45.63,1576690.0,350820000.0,350290000.0,0.03,64.4,9280000.0,5.8,2.6,9930000.0
2003-10-27 11:02:42,1067223762.0,pcg,14.950125,32.12,77.786911,9.37,9990000000.0,21370000000.0,N/A,11.78,2.6,0.89,2.67,1.9,23.03,-9.11,-3.32,-2.9,-24.15,12500000000.0,28.761,N/A,8740000000.0,928000000.0,-1030000000.0,-2.767,N/A,4860000000.0,11.8,16239999999.999998,4.644,1.017,9.08,N/A,N/A,0.274,23.34,18.18,1530363.0,412040000.0,379100000.0,7.99,62.71,11980000.0,7.537,3.16,12460000.0
2012-07-06 19:09:53,1341572993.0,amt,64.3293,2.61,121.053635,23.01,27970000000.0,34920000000.0,53.74,34.75,2.26,10.9,8.08,13.55,21.63,20.41,40.38,5.56,14.1,2580000000.0,6.53,23.8,1820000000.0,1610000000.0,525929999.99999994,1.32,141.0,471260000.0,1.19,7290000000.0,203.24,1.0,8.82,1280000000.0,1350000000.0,0.29,66.89,64.0,2361140.0,394580000.0,394290000.0,0.05,92.9,4390000.0,1.8,1.1,4130000.0
2005-04-05 02:16:16,1112638576.0,amt,16.155621,67.28,91.198914,12.81,4240000000.0,7380000000.0,N/A,1792.0,N/A,5.63,2.63,9.68,24.63,-29.87,-1.87,-4.39,-13.7,763040000.0,3.406,N/A,403480000.0,299850000.0,-227890000.0,-1.01,N/A,126830000.0,0.54,3220000000.0,1.984,1.394,6.908,N/A,N/A,2.564,18.32,16.66,1641272.0,236520000.0,223000000.0,5.72,95.0,16510000.000000002,8.232,7.41,14530000.0
2004-08-20 21:57:58,1093010278.0,amt,13.220679,56.14,83.91780899999998,13.07,3310000000.0,6340000000.0,N/A,N/A,N/A,4.32,1.98,8.37,18.79,-24.37,3.19,-3.44,-10.89,757550000.0,3.453,N/A,403480000.0,337430000.0,-184590000.0,-0.839,N/A,197860000.0,0.88,3270000000.0,1.98,1.585,7.362,N/A,N/A,2.42,14.67,12.51,1800727.0,224420000.0,214700000.0,4.33,94.66,17180000.0,9.649,8.0,18180000.0
2005-03-16 14:10:57,1110953457.0,amt,16.80184,63.41,91.556923,11.94,4420000000.0,7510000000.0,N/A,N/A,N/A,5.74,2.7,9.75,25.04,-26.51,-1.87,-3.87,-12.13,769860000.0,3.466,N/A,403480000.0,299850000.0,-204100000.0,-0.92,N/A,126830000.0,0.54,3220000000.0,1.984,1.394,6.908,N/A,N/A,2.564,18.33,16.41,1630909.0,236520000.0,223000000.0,5.72,95.0,14530000.0,9.433,6.51,15740000.0
2008-01-07 17:09:03,1199696943.0,amt,35.13847,-22.78,114.551826,-32.2,15670000000.0,19880000000.0,208.17,92.19,3.66,11.26,4.74,14.04,22.649,5.66,24.98,2.63,2.87,1420000000.0,3.379,10.2,973850000.0,877650000.0,111490000.0,0.19,1617.4,87950000.0,0.217,4030000000.0000005,1.193,0.844,8.313,709370000.0,502000000.0,1.42,42.77,42.14,4438830.0,404740000.0,404210000.0,0.18,100.2,13930000.0,3.5,3.5,16590000.0
2003-10-26 16:14:14,1067156054.0,amt,9.531814,52.73,77.74939,7.77,2320000000.0,5730000000.0,N/A,N/A,N/A,2.89,1.28,7.15,22.87,-43.84,-9.08,-6.2,-20.31,788420000.0,4.05,N/A,342210000.0,250760000.0,-351660000.0,-1.783,N/A,107600000.0,0.49,3520000000.0,2.086,1.042,8.24,N/A,N/A,2.067,10.74,7.97,1936954.0,218900000.0,204400000.0,6.63,78.17,15870000.0,9.357,7.76,15320000.0
2008-01-23 22:59:41,1201100381.0,amt,32.239426,-17.09,108.604774,-36.69,14540000000.0,18470000000.0,193.12,83.53,3.34,10.26,4.32,13.05,21.049,5.66,24.98,2.63,2.87,1420000000.0,3.379,10.2,973850000.0,877650000.0,111490000.0,0.19,1617.4,87950000.0,0.217,4030000000.0000005,1.193,0.844,8.313,709370000.0,502000000.0,1.42,40.79,41.85,5069810.0,404740000.0,404200000.0,0.19,98.5,14010000.0,4.5,3.5,13930000.0
2006-08-28 16:01:37,1156752097.0,amt,32.068905,8.14,102.87635,12.21,14950000000.0,18420000000.0,N/A,91.38,N/A,13.78,3.38,17.04,26.871,-13.2,19.89,2.05,-3.58,1080000000.0,3.094,73.8,626660000.0,685480000.0,-104940000.0,-0.41,N/A,85570000.0,0.204,3610000000.0,0.818,0.395,10.496,456350000.0,205880000.0,1.65,33.3,31.93,2619450.0,419590000.0,419040000.0,0.25,102.9,24340000.0,9.2,5.8,24090000.0
