Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,BRK-B,0,0,0,0,534850000000.0,-5730000000.0,11.18,21.22,2.55,2.25,0.0,-0.02,-0.16,19.95,11.23,2.43,14.38,238080000000.0,144741.09,9.5,25890000000.0,36160000000.0,47490000000.0,19.25,181.8,106520000000.0,64751.55,96770000000.0,26.75,1.68,217617.14,35240000000.0,-10120000000.0,0.82,214.83,200.89,4000000.0,1360000000.0,1350000.0,,,9410000.0,2.84,0.73,9180000.0
0,0,MSI,0,0,0,0,19800000000.0,25160000000.0,,16.1,1.19,2.9,,3.68,14.21,-0.97,20.73,10.31,,6830000000.0,42.19,17.6,3030000000.0,1770000000.0,-66000000.0,-0.41,37.4,878000000.0,5.41,5650000000.0,,1.23,-9.29,956000000.0,906630000.0,0.41,126.96,117.02,162270000.0,162270000.0,161680000.0,0.39,89.25,3660000.0,4.62,2.47,4059999.9999999995
0,0,TSLA,0,0,0,0,43690000000.0,57220000000.0,,87.12,-1.4,3.19,11.18,4.18,-123.24,-19.89,-16.24,-5.15,-50.12,13680000000.0,81.11,43.5,2220000000.0,-464340000.0,-2720000000.0,-16.14,,2240000000.0,13.11,13410000000.0,254.64,0.73,22.91,-318710000.0,-2760000000.0,0.84,294.4,306.25,10390000.0,170590000.0,127510000.0,25.19,59.53,33460000.0,3.5,28.51,32720000.0
0,0,ARO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HRL,0,0,0,0,21560000000.0,22060000000.0,22.72,21.98,2.01,2.27,3.98,2.32,17.0,10.18,12.0,9.91,19.1,9510000000.0,17.97,6.9,2000000000.0,1300000000.0,968890000.0,1.78,15.2,268980000.0,0.5,719800000.0,13.34,1.69,10.15,1220000000.0,649810000.0,0.0,39.817,37.125,2440000.0,533120000.0,272800000.0,48.99,44.04,36940000.0,11.92,13.64,40480000.0
0,0,FRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LLL,0,0,0,0,16059999999.999998,19090000000.0,18.38,17.72,1.32,1.64,2.95,1.94,14.28,9.05,11.22,5.31,15.12,9820000000.0,125.51,8.3,1110000000.0,1340000000.0,782000000.0,11.15,85.6,1370000000.0,17.44,3920000000.0,71.1,1.82,69.58,938000000.0,572500000.0,1.39,211.98,204.35,78330000.0,78330000.0,77810000.0,0.58,82.51,2240000.0,5.23,3.23,2650000.0
0,0,VFC,0,0,0,0,35020000000.0,39280000000.0,33.44,21.33,1.91,2.76,9.36,3.09,23.23,8.36,11.01,,,12700000000.0,32.19,22.9,6170000000.0,1690000000.0,1100000000.0,2.64,45.9,467920000.0,1.18,3480000000.0,93.26,1.45,9.43,-901360000.0,,0.59,91.84,85.31,2340000.0,396460000.0,393870000.0,0.64,86.25,4830000.0,2.2,1.49,6490000.0
0,0,PRGO,0,0,0,0,10110000000.0,12590000000.0,44.23,14.0,2.94,2.06,1.72,2.56,11.97,4.77,12.4,3.31,3.92,4920000000.0,35.03,-4.2,,1050000000.0,234600000.0,1.671,,534600000.0,3.91,3280000000.0,55.67,1.81,42.86,668300000.0,643460000.0,0.81,73.742,76.05,1500000.0,136830000.0,126500000.0,0.25,85.5,7230000.0,4.65,6.19,7250000.0
0,0,SWN,0,0,0,0,3290000000.0,6610000000.0,5.43,7.16,2.47,1.0,1.46,2.01,4.81,20.41,25.07,7.25,35.05,3280000000.0,6.09,0.6,,1370000000.0,567000000.0,1.042,-82.0,37000000.0,0.06,3570000000.0,158.67,0.66,3.87,1180000000.0,-302080000.0,0.32,5.348,4.966,18810000.0,582080000.0,549080000.0,0.52,93.23,70930000.0,4.07,13.34,70330000.0
0,0,VTR,0,0,0,0,19770000000.0,29730000000.0,15.84,35.09,5.88,5.42,1.85,8.15,15.94,34.33,27.72,2.71,11.73,3650000000.0,10.24,4.3,2080000000.0,1870000000.0,1250000000.0,3.48,9.7,93680000.0,0.26,10400000000.0,96.08,0.56,29.79,1430000000.0,1430000000.0,0.33,57.09,54.85,2029999.9999999998,356440000.0,355230000.0,0.39,87.92,7970000.0,4.71,3.01,7200000.0
0,0,CAM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SCHW,0,0,0,0,68670000000.0,54290000000.0,25.79,17.59,0.74,7.39,3.97,5.84,,30.83,43.39,1.19,15.24,9290000000.0,6.91,16.7,8390000000.000001,,2680000000.0,1.97,50.6,24790000000.0,18.35,6740000000.0,33.51,0.29,12.81,5500000000.0,,1.56,50.86,53.09,5720000.0,1350000000.0,1210000000.0,11.11,81.9,16420000.000000002,3.08,1.37,13120000.0
0,0,LYB,0,0,0,0,38500000000.0,45560000000.0,6.68,8.79,1.06,1.02,3.64,1.21,6.58,15.51,15.4,14.16,66.88,37620000000.0,95.61,21.5,6420000000.0,6930000000.0,5840000000.0,14.81,46.2,3360000000.0,8.64,8630000000.0,81.35,2.27,27.16,5700000000.0,2850000000.0,1.47,107.66,109.14,2130000.0,389320000.0,317200000.0,19.78,76.15,7800000.0,3.85,2.42,6350000.0
0,0,MSFT,0,0,0,0,832230000000.0,813680000000.0,50.95,22.01,2.09,7.54,10.07,7.37,18.1,15.02,31.77,8.61,19.45,110360000000.0,14.33,17.5,72010000000.0,44960000000.0,16570000000.0,2.13,10.0,133669999999.99998,17.43,87510000000.0,105.79,2.9,10.77,43880000000.0,25090000000.0,1.31,111.76,102.83,24490000.0,7670000000.0,7560000000.0,1.39,74.57,43070000.0,1.99,0.57,44630000.0
0,0,AMGN,0,0,0,0,132039999999.99998,137160000000.0,61.11,14.02,2.73,5.69,8.88,5.91,10.96,10.19,45.89,9.03,10.14,23190000000.0,32.94,4.3,18930000000.0,12510000000.0,2360000000.0,3.34,6.7,29390000000.0,45.41,34500000000.0,231.38,3.39,22.97,11290000000.0,8550000000.000001,1.53,202.03,187.42,2450000.0,647270000.0,646260000.0,0.19,80.84,10630000.0,4.93,1.59,10780000.0
0,0,RL,0,0,0,0,9800000000.0,9090000000.0,47.1,16.6,1.91,1.57,2.86,1.46,9.52,3.41,10.86,7.13,6.26,6230000000.0,76.13,3.2,3760000000.0,954400000.0,212300000.0,2.57,83.2,2020000000.0,24.9,848000000.0,24.79,2.27,42.18,871500000.0,637040000.0,0.52,133.4,126.91,1030000.0,55250000.0,54520000.0,1.48,107.06,5620000.0,6.34,13.42,5840000.0
0,0,TWX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NLY,0,0,0,0,13280000000.0,96190000000.0,3.98,8.79,-4.42,3.83,0.99,27.76,,87.68,92.55,3.31,23.03,3470000000.0,3.05,823.5,1980000000.0,,2910000000.0,2.56,3974.9,564560000.0,0.48,83050000000.0,602.98,0.03,10.35,9110000000.0,,-0.13,10.384,10.433,12010000.0,1300000000.0,1160000000.0,0.32,57.21,43730000.0,2.87,3.78,50980000.0
0,0,WTW,0,0,0,0,4290000000.0,6170000000.0,20.55,16.71,0.56,2.95,,4.24,15.77,14.96,23.65,16.64,,1450000000.0,22.32,19.9,692600000.0,391070000.0,217520000.0,3.13,56.6,172860000.0,2.6,1760000000.0,,0.77,-13.92,292750000.0,191990000.0,6.26,71.76,78.93,1870000.0,66620000.00000001,60460000.0,9.27,82.47,5450000.0,2.93,22.14,5100000.0
0,0,CB,0,0,0,0,62370000000.0,75770000000.0,16.47,11.99,1.33,1.89,1.22,2.3,16.98,11.63,12.6,1.57,7.58,33009999999.999996,70.88,4.6,7540000000.0,4460000000.0,3840000000.0,8.17,-0.8,4170000000.0,9.0,16860000000.0,33.08,0.36,109.97,5060000000.0,2530000000.0,0.89,135.88,134.18,1390000.0,463260000.0,460090000.0,0.61,88.78,5020000.0,4.14,1.08,5670000.0
0,0,BSX,0,0,0,0,50750000000.0,58630000000.0,96.82,23.22,2.69,5.34,6.55,6.17,22.8,5.48,18.12,5.66,6.96,9500000000.0,6.91,10.3,6440000000.0,2570000000.0,521000000.0,0.379,280.1,208000000.0,0.15,6490000000.0,83.85,0.83,5.61,926000000.0,733000000.0,1.0,36.835,32.653,6490000.0,1380000000.0,1380000000.0,0.27,95.33,10410000.0,1.61,0.85,11420000.0
0,0,FE,0,0,0,0,18630000000.0,37660000000.0,,15.39,-2.18,1.35,2.43,2.72,8.88,-3.14,19.23,4.04,-25.05,13830000000.0,30.0,3.3,9130000000.0,4240000000.0,-2060000000.0,-1.6,71.8,256000000.0,0.53,19260000000.0,250.12,0.47,15.78,2040000000.0,135380000.0,0.17,37.3,35.46,3560000.0,486020000.0,454450000.0,5.53,0.0,30380000.0,10.69,8.83,29780000.0
0,0,BXP,0,0,0,0,20620000000.0,31120000000.0,35.41,38.35,5.3,7.79,3.27,11.76,20.15,20.26,34.59,2.92,8.06,2650000000.0,17.15,0.5,1660000000.0,1540000000.0,525720000.0,3.4,-3.7,472560000.0,3.06,10720000000.0,130.54,3.16,36.87,1100000000.0,788670000.0,0.96,125.8946,123.9913,154420000.0,154420000.0,153970000.0,0.6,100.73,2150000.0,3.12,2.04,2240000.0
0,0,UNP,0,0,0,0,115350000000.0,142230000000.0,10.81,17.61,1.16,5.24,5.79,6.46,13.48,51.31,38.17,9.12,57.13,22010000000.0,28.26,8.0,11200000000.0,10550000000.0,11290000000.0,14.44,29.2,1690000000.0,2.29,22810000000.0,114.59,1.03,26.92,7800000000.0,3500000000.0,0.68,157.99,145.51,3960000.0,739490000.0,738500000.0,0.26,82.96,16820000.0,4.66,2.17,20000000.0
0,0,KMI,0,0,0,0,40370000000.0,79350000000.0,,17.94,1.72,2.93,1.22,5.77,13.66,-1.82,25.73,2.79,-0.54,13760000000.0,6.2,1.8,6890000000.0,5810000000.0,-411000000.0,-0.185,,290000000.0,0.13,37740000000.0,107.6,0.49,14.99,4900000000.0,-35880000.0,0.62,17.982,17.108,11440000.0,2210000000.0,1890000000.0,13.7,62.45,41820000.0,4.33,2.21,35370000.0
0,0,AN,0,0,0,0,3620000000.0,9970000000.0,8.55,8.28,1.04,0.17,1.45,0.46,10.49,2.02,3.62,4.82,17.59,21770000000.0,234.19,2.1,3360000000.0,950700000.0,439800000.0,4.72,11.3,53100000.0,0.59,6500000000.0,259.94,0.86,27.84,592100000.0,207760000.0,1.76,43.59,46.48,1080000.0,89860000.0,59640000.0,13.53,88.71,3650000.0,6.31,6.54,4690000.0
0,0,FLWS,0,0,0,0,728590000.0,675930000.0,18.49,21.69,2.1,0.63,2.32,0.59,9.04,3.54,3.67,4.7,13.66,1150000000.0,17.81,-4.0,489020000.0,74740000.0,40790000.0,0.61,,147240000.0,2.28,102330000.0,32.5,2.19,4.87,58340000.0,6630000.0,0.31,11.78,12.7,36050000.0,36050000.0,24110000.0,30.79,61.11,4.0,4.0,3.11,
0,0,COST,0,0,0,0,97430000000.0,95420000000.0,32.56,26.5,2.59,0.69,8.03,0.67,16.39,2.21,3.16,7.26,26.29,141580000000.0,322.85,5.0,18420000000.0,5820000000.0,3130000000.0,6.83,13.5,7260000000.0,16.57,6490000000.0,49.51,1.02,27.69,,,1.17,233.39,211.44,2069999.9999999998,438190000.0,431520000.0,0.63,73.46,5940000.0,3.04,1.36,5930000.0
0,0,ORLY,0,0,0,0,27650000000.0,30670000000.0,23.45,19.49,1.3,2.98,72.19,3.31,15.21,13.42,19.06,14.61,198.36,9270000000.0,110.05,7.2,4720000000.0,2020000000.0,1240000000.0,14.635,24.8,36870000.0,0.46,3250000000.0,845.1,0.92,4.75,1570000000.0,896870000.0,1.28,340.3223,291.0964,80560000.0,80560000.0,78930000.0,2.14,88.2,1890000.0,3.44,2.45,2270000.0
0,0,CBG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,R,0,0,0,0,3600000000.0,9680000000.0,4.62,10.47,0.67,0.46,1.27,1.24,5.31,9.97,6.96,2.91,31.47,7800000000.0,148.79,16.9,1460000000.0,1820000000.0,775730000.0,14.66,-16.9,73580000.0,1.39,5980000000.0,210.39,0.68,53.52,1640000000.0,-433860000.0,1.16,75.48,72.99,53090000.0,53090000.0,52710000.0,2.13,93.31,2110000.0,6.34,4.57,1870000.0
0,0,TMK,0,0,0,0,10010000000.0,11190000000.0,6.79,13.61,1.11,2.35,1.81,2.63,11.49,36.14,22.62,2.65,28.97,4260000000.0,37.15,5.4,1170000000.0,974250000.0,1540000000.0,13.13,31.5,150770000.0,1.34,1490000000.0,26.73,0.39,49.34,1310000000.0,165310000.0,0.87,87.41,85.7,112300000.0,112300000.0,104010000.0,1.69,77.87,2260000.0,5.25,2.27,2260000.0
0,0,NWL,0,0,0,0,8690000000.0,17149999999.999998,4.33,8.0,1.61,0.61,0.64,1.21,8.68,14.65,9.48,2.53,15.65,14140000000.0,29.0,-12.8,5140000000.0,1970000000.0,2060000000.0,4.25,-40.9,2280000000.0,4.82,10500000000.0,75.07,3.16,28.72,748300000.0,-4720000000.0,0.5,21.17,24.54,8029999.999999999,472500000.0,469370000.0,0.61,103.34,49590000.0,6.85,11.43,51550000.0
0,0,GILD,0,0,0,0,98860000000.0,100850000000.0,45.56,11.5,-2.14,4.26,4.56,4.35,8.25,9.52,46.65,10.77,9.97,23200000000.0,17.78,-20.9,21750000000.0,12230000000.0,2210000000.0,1.67,-40.9,27100000000.0,20.91,29060000000.0,133.71,3.0,16.72,9290000000.0,8310000000.000001,1.4,74.96,73.32,6330000.0,1300000000.0,1290000000.0,0.67,81.11,13230000.0,2.07,1.02,13980000.0
0,0,BLL,0,0,0,0,15270000000.0,22800000000.0,35.2,16.26,1.92,1.32,3.96,1.98,12.22,3.91,9.98,4.2,11.81,11540000000.0,33.01,8.6,2270000000.0,1870000000.0,451000000.0,1.26,20.2,549000000.0,1.6,7440000000.0,186.31,1.23,11.22,1650000000.0,288880000.0,0.56,43.4,39.77,2740000.0,343910000.0,340280000.0,0.9,88.2,20410000.0,8.46,7.55,18470000.0
0,0,NFLX,0,0,0,0,146420000000.0,157430000000.0,152.64,77.12,2.22,10.55,32.56,11.34,109.34,7.13,9.82,4.35,26.01,13880000000.0,32.0,40.3,4030000000.0000005,1440000000.0,989580000.0,2.203,485.9,3910000000.0,8.97,8340000000.0,185.52,1.54,10.33,-1660000000.0,7820000000.0,1.16,361.881,351.021,10990000.0,435460000.0,428850000.0,1.73,76.21,17520000.0,1.75,4.63,16530000.000000002
0,0,AET,0,0,0,0,67580000000.0,65230000000.00001,19.46,16.7,1.85,1.11,3.88,1.07,10.7,5.77,9.0,5.94,21.28,60740000000.0,185.19,0.2,15910000000.0,6100000000.0,3500000000.0,10.61,0.7,9890000000.0,30.21,8160000000.0,46.17,1.08,53.15,3230000000.0,3160000000.0,0.9,201.98,187.12,1900000.0,327400000.0,326140000.0,0.38,86.86,4070000.0000000005,2.26,1.33,4870000.0
0,0,FLR,0,0,0,0,7990000000.0,8270000000.0,31.78,16.2,0.58,0.41,2.63,0.42,10.67,1.28,2.79,3.75,9.63,19680000000.0,140.41,3.6,618490000.0,775320000.0,252030000.0,1.79,,1780000000.0,12.68,1660000000.0,51.99,1.45,21.63,41450000.0,220340000.0,1.68,58.11,53.79,1140000.0,140620000.0,139850000.0,0.49,90.26,4170000.0,4.11,3.33,5320000.0
0,0,TROW,0,0,0,0,25380000000.0,25840000000.0,16.1,13.24,0.99,4.93,4.15,5.02,10.75,31.87,43.87,19.58,26.97,5150000000.0,21.24,13.4,2980000000.0,2400000000.0,1600000000.0,6.48,20.1,1480000000.0,6.1,,,2.24,25.14,1020000000.0,1700000000.0,1.07,111.88,115.46,1090000.0,243190000.0,236290000.0,2.6,72.99,6410000.0,5.82,2.7,5190000.0
0,0,MMC,0,0,0,0,41560000000.0,47300000000.0,25.78,17.55,1.76,2.82,5.39,3.2,13.49,11.13,20.41,9.28,22.28,14760000000.0,28.97,6.8,6140000000.0,3500000000.0,1640000000.0,3.19,6.0,1040000000.0,2.05,6250000000.0,80.18,1.47,15.27,1960000000.0,1470000000.0,0.69,84.53,83.14,1790000.0,504980000.0,503800000.0,0.21,88.35,10310000.0,7.09,2.03,8530000.0
0,0,SFLY,0,0,0,0,2009999999.9999998,3130000000.0,62.42,19.23,0.82,1.4,3.68,2.19,15.13,2.27,8.24,4.86,6.21,1430000000.0,43.7,112.1,570550000.0,206980000.0,32439999.999999996,0.96,,200590000.0,6.0,1220000000.0,224.6,1.72,16.31,162180000.0,153260000.0,1.04,70.94,83.37,33439999.999999996,33439999.999999996,33020000.000000004,0.46,119.0,4570000.0,6.4,19.2,5000000.0
0,0,CTSH,0,0,0,0,41900000000.0,40140000000.0,29.23,14.24,1.2,2.7,3.93,2.59,12.53,9.37,17.58,11.86,13.75,15510000000.0,26.4,9.2,5660000000.0,3200000000.0,1450000000.0,2.47,-3.0,4250000000.0,7.32,749000000.0,7.03,3.27,18.36,2640000000.0,1990000000.0,0.81,76.3,78.36,3080000.0,580230000.0,577270000.0,0.28,91.84,6860000.0,2.23,1.18,8140000.000000001
0,0,CINF,0,0,0,0,12610000000.0,12840000000.0,13.82,23.64,4.91,2.25,1.59,2.29,19.66,16.59,10.58,1.72,12.17,5610000000.0,34.22,12.4,875000000.0,653000000.0,930000000.0,5.61,117.0,521000000.0,3.2,889000000.0,11.23,1.1,48.68,1070000000.0000001,553500000.0,0.86,77.01,72.98,162650000.0,162650000.0,158660000.0,6.72,63.94,2610000.0,7.8,1.92,2530000.0
0,0,MA,0,0,0,0,210170000000.0,219670000000.0,45.39,26.95,1.45,15.06,40.03,15.74,26.76,33.81,55.46,22.87,83.52,13960000000.0,13.25,20.0,12500000000.0,8210000000.000001,4720000000.0,4.459,33.3,7740000000.0,7.46,5860000000.0,109.5,1.51,5.06,6030000000.0,6860000000.0,0.97,215.475,198.449,3260000.0,1030000000.0,1020000000.0,11.05,77.53,6570000.0,2.34,0.72,6750000.0
0,0,TDC,0,0,0,0,4160000000.0,3990000000.0,,22.24,1.88,1.89,7.26,1.81,27.17,-2.91,3.5,2.12,-8.86,2200000000.0,18.14,6.0,1030000000.0,147000000.0,-64000000.0,-0.53,,882000000.0,7.41,497000000.0,86.89,1.79,4.81,305000000.0,104880000.0,1.02,39.04,40.1,119100000.0,119100000.0,117800000.0,0.01,26.7,15580000.0,19.8,14.94,15320000.0
0,0,JEC,0,0,0,0,10880000000.0,12470000000.0,34.66,14.46,1.11,0.81,1.82,0.92,13.19,2.19,5.68,4.84,5.76,13500000000.0,102.37,65.3,1780000000.0,945760000.0,293380000.0,2.21,68.7,824370000.0,5.81,2350000000.0,38.75,1.45,42.05,463240000.0,370560000.0,1.56,75.16,66.81,1030000.0,141900000.0,141470000.0,1.13,87.31,3650000.0,4.22,3.38,3340000.0
0,0,BMS,0,0,0,0,4059999999.9999995,5700000000.0,37.36,14.59,1.8,0.99,3.48,1.39,9.97,2.66,9.79,6.73,8.98,4099999999.9999995,45.1,2.1,785200000.0,571800000.0,109200000.0,1.2,66.8,51000000.0,0.56,1530000000.0,130.7,1.86,12.84,339300000.0,190590000.0,0.77,48.78,45.2,91020000.0,91020000.0,90170000.0,0.93,79.43,1520000.0,2.65,1.67,1420000.0
0,0,MGM,0,0,0,0,14380000000.0,30430000000.0,8.18,19.81,2.68,1.35,2.1,2.85,12.58,17.72,12.69,2.94,18.95,10670000000.0,18.95,7.9,4610000000.0,2420000000.0,1860000000.0,3.27,-41.0,1270000000.0,2.37,13510000000.0,123.67,0.68,12.73,2360000000.0,513700000.00000006,1.76,27.83,30.58,9050000.0,537900000.0,487640000.0,7.3,82.58,17890000.0,2.31,3.17,17280000.0
0,0,IBM,0,0,0,0,132500000000.0,170030000000.0,23.38,10.36,11.1,1.64,7.15,2.11,9.98,7.12,15.45,6.44,30.93,80770000000.0,87.56,3.7,36230000000.0,17030000000.000002,5750000000.0,6.21,3.1,11710000000.0,12.83,45580000000.0,244.43,1.32,20.29,16200000000.0,5820000000.0,1.03,148.38,146.46,4310000.0,912770000.0,912140000.0,0.11,57.86,16190000.000000002,4.68,1.76,15150000.0
0,0,MET,0,0,0,0,46970000000.0,122850000000.0,11.67,8.58,0.72,0.69,0.88,1.81,20.58,6.43,7.91,0.41,8.66,67959999999.99999,65.25,38.2,17110000000.0,5970000000.0,5230000000.0,4.05,-2.2,24740000000.0,24.87,100360000000.0,186.43,1.0,53.62,13690000000.0,8500000000.0,0.99,46.74,46.21,4990000.0,994840000.0,842590000.0,81.9,0.0,14210000.0,3.18,1.65,13560000.0
0,0,WAT,0,0,0,0,13810000000.0,13600000000.0,282.09,20.01,2.24,5.8,6.99,5.71,16.51,2.12,30.01,9.75,2.25,2380000000.0,30.15,6.8,1360000000.0,823680000.0,50560000.0,0.63,18.1,2250000000.0,29.18,1150000000.0,58.15,6.58,25.64,622940000.0,466920000.0,1.38,192.17,195.18,77070000.0,77070000.0,73710000.0,4.54,102.48,3380000.0,7.48,4.33,3350000.0
0,0,WMB,0,0,0,0,33310000000.000004,50070000000.0,11.39,27.82,3.14,4.01,2.44,6.03,14.05,24.19,22.14,2.41,14.93,8300000000.000001,10.03,8.7,4150000000.0000005,3560000000.0,2009999999.9999998,2.418,66.7,275000000.0,0.33,21320000000.0,137.99,0.79,11.3,2620000000.0,-300880000.0,1.93,28.551,27.608,12550000.0,1210000000.0,827180000.0,0.11,60.66,30340000.0,2.78,3.67,45110000.0
0,0,K,0,0,0,0,23920000000.0,33430000000.0,13.65,14.68,2.23,1.8,8.41,2.52,11.1,13.27,19.14,9.49,67.11,13260000000.0,38.33,5.8,5210000000.0,3010000000.0,1760000000.0,5.06,110.6,257000000.0,0.74,9070000000.0,266.39,0.82,8.2,2000000000.0,1360000000.0,0.4,72.04,67.52,1710000.0,346670000.0,276930000.0,0.7,91.0,16140000.0,11.43,5.91,17020000.0
0,0,DLTR,0,0,0,0,19960000000.0,23580000000.0,11.67,13.71,1.27,0.88,2.61,1.04,8.98,7.53,8.86,7.97,25.38,22760000000.0,95.86,4.6,8369999999.999999,2630000000.0,1710000000.0,7.19,17.2,647300000.0,2.72,5040000000.0,65.93,2.24,32.15,1600000000.0,564700000.0,0.57,85.24,89.74,3740000.0,237890000.0,234440000.0,2.79,93.73,7990000.0,1.58,3.8,5180000.0
0,0,NRG,0,0,0,0,11200000000.0,29480000000.0,,10.23,0.15,1.03,,2.71,10.77,-9.29,14.31,4.04,-39.62,10890000000.0,34.46,8.2,,2740000000.0,-973000000.0,-3.2,,999000000.0,3.29,15800000000.0,738.13,1.3,-1.21,1840000000.0,777250000.0,0.49,35.67,33.07,3720000.0,302570000.0,302440000.0,0.68,95.27,9530000.0,2.91,3.38,7240000.0
0,0,TM,0,0,0,0,172700000000.0,315390000000.0,7.67,,,0.64,1.0,1.17,8.16,8.55,8.45,3.12,13.83,269660000000.00003,184.0,4.5,38640000000.0,38640000000.0,22930000000.0,15.48,7.2,50350000000.0,34.82,183800000000.0,103.11,1.01,118.96,35980000000.0,-6550000000.0,0.77,123.14,128.81,2890000000.0,2890000000.0,1100000000.0,0.0,0.77,2.98,2.98,,4.38
0,0,MNST,0,0,0,0,30420000000.0,30180000000.0,34.86,27.8,1.9,8.48,8.44,8.41,23.14,25.27,34.85,16.93,24.56,3590000000.0,6.35,12.0,2140000000.0000002,1300000000.0,906230000.0,1.58,21.3,870780000.0,1.58,,,2.98,6.53,955810000.0,676460000.0,0.81,59.24,57.01,2580000.0,552520000.0,404030000.0,27.61,66.06,6370000.0,2.45,1.72,6820000.0
0,0,SHW,0,0,0,0,39240000000.0,51290000000.0,21.54,18.89,1.34,2.28,10.48,2.98,18.46,10.84,12.27,6.46,60.85,17230000000.0,184.97,27.8,6840000000.0,2780000000.0,1870000000.0,19.61,26.5,154970000.0,1.67,10370000000.0,276.88,1.2,40.32,1880000000.0,1610000000.0,1.37,457.13,416.58,92890000.0,92890000.0,82070000.0,11.84,79.69,1800000.0,3.46,2.15,1610000.0
0,0,VRSN,0,0,0,0,17500000000.0,19400000000.0,37.0,27.6,4.1,14.71,,16.31,24.72,40.38,61.86,21.62,,1190000000.0,11.63,4.8,971770000.0,784820000.0,480350000.0,3.88,4.3,1170000000.0,9.61,1780000000.0,,1.33,-11.3,665670000.0,438880000.0,0.83,158.14,140.69,121920000.0,121920000.0,100570000.0,1.04,91.22,2230000.0,3.25,3.16,2220000.0
0,0,EXPR,0,0,0,0,647590000.0,583910000.0,18.42,16.34,1.75,0.3,1.04,0.27,3.96,1.7,2.79,3.28,5.86,2160000000.0,28.13,2.6,836060000.0,147440000.0,36680000.0,0.479,,190840000.0,2.6,65900000.00000001,10.57,1.96,8.5,116240000.0,61890000.0,1.01,10.503,9.391,1910000.0,73380000.0,71930000.0,1.9,117.63,15550000.0,5.96,24.46,13200000.0
0,0,ESV,0,0,0,0,3920000000.0,7960000000.0,,-8.01,0.25,2.19,0.47,4.45,22.9,-29.25,-3.74,-0.3,-6.24,1790000000.0,4.49,0.2,653500000.0,347600000.0,-517100000.0,-1.313,,740500000.0,1.69,4990000000.0,59.22,2.66,19.3,112800000.0,-270200000.0,2.8,7.516,6.672,11460000.0,437100000.0,433790000.0,58.45,0.0,74350000.0,7.39,19.27,80200000.0
0,0,DE,0,0,0,0,48040000000.0,90150000000.0,23.37,12.79,0.61,1.35,4.64,2.54,16.52,5.89,10.39,3.51,22.11,35570000000.0,110.13,33.7,6710000000.0,5460000000.0,2089999999.9999998,6.39,41.8,2890000000.0,8.98,42700000000.0,411.39,1.93,32.19,795800000.0,-1400000000.0,0.58,149.03,146.18,2460000.0,321670000.0,289800000.0,0.12,78.39,6510000.0,2.87,2.02,5280000.0
0,0,STI,0,0,0,0,30640000000.0,40510000000.0,12.52,11.35,0.78,3.51,1.39,4.64,,30.27,36.98,1.28,10.87,8730000000.0,18.51,6.8,8470000000.000001,,2530000000.0,5.31,36.7,10560000000.0,22.69,17910000000.0,,,47.7,3160000000.0,,1.48,70.78,69.42,3030000.0,460730000.0,463470000.0,0.35,85.85,7550000.0,2.93,1.61,8350000.0
0,0,MCHP,0,0,0,0,15550000000.0,27020000000.0,136.4,8.72,0.67,3.68,3.03,6.4,17.2,2.86,22.13,4.3,2.82,4219999999.9999995,18.01,24.7,2420000000.0,1570000000.0,120500000.0,0.48,-79.1,649700000.0,2.76,11350000000.0,221.51,1.32,21.76,1380000000.0,12770000.0,1.23,81.3,89.7,3460000.0,235560000.0,230490000.0,2.2,110.04,35760000.0,10.08,20.22,33100000.0
0,0,DHR,0,0,0,0,73770000000.0,85290000000.0,27.95,21.69,2.64,3.82,2.71,4.42,17.83,13.84,18.13,4.66,10.3,19290000000.0,27.64,10.4,10230000000.0,4780000000.0,2670000000.0,3.77,20.9,904000000.0,1.29,11320000000.0,41.58,1.5,38.89,3770000000.0,2820000000.0,0.94,105.57,101.79,2290000.0,699760000.0,652260000.0,11.66,79.96,5090000.0,2.54,0.83,4970000.0
